doid_id	DOID:0050156	DOID:0050425	DOID:0050741	DOID:1024	DOID:10286	DOID:1040	DOID:10608	DOID:10652	DOID:1067	DOID:10763	DOID:10871	DOID:1094	DOID:10941	DOID:1107	DOID:11476	DOID:11612	DOID:11782	DOID:11829	DOID:11949	DOID:12236	DOID:12306	DOID:12361	DOID:12365	DOID:13241	DOID:13378	DOID:13922	DOID:14221	DOID:14227	DOID:14268	DOID:14330	DOID:1459	DOID:1595	DOID:1686	DOID:1749	DOID:1826	DOID:1909	DOID:1936	DOID:2377	DOID:2468	DOID:2513	DOID:2841	DOID:289	DOID:2986	DOID:3083	DOID:3310	DOID:3312	DOID:332	DOID:3393	DOID:3459	DOID:3620	DOID:3905	DOID:3910	DOID:3963	DOID:4001	DOID:4007	DOID:418	DOID:4450	DOID:4481	DOID:4905	DOID:5082	DOID:5408	DOID:5419	DOID:5517	DOID:5844	DOID:585	DOID:6364	DOID:6713	DOID:7147	DOID:7148	DOID:769	DOID:7693	DOID:784	DOID:8398	DOID:8567	DOID:8577	DOID:8778	DOID:8893	DOID:8986	DOID:90	DOID:9008	DOID:9074	DOID:9206	DOID:9296	DOID:9352	DOID:9538	DOID:9744	DOID:9835	DOID:986	DOID:9952	DOID:9970
DOID:1686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198107	0.0	0.0	0.0	0.066809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04887	0.0	0.0	0.0	0.0	0.0	0.041456	0.0	0.017909	0.008245	0.070022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012009	0.0	0.052868	0.0	0.0	0.036542	0.0	0.0	0.0	0.095479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:1749	0.0	0.0	0.0	0.0	0.0	0.0	0.036011	0.0	0.0	0.0	0.0	0.0	0.0	0.482348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02372	0.0	0.0	0.277465	0.130132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009076	0.332051	0.0	0.0	0.0	0.0	0.0	0.010806	0.0	0.0	0.0	0.0	0.0	0.0	0.00997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013007	0.0	0.02359	0.0	0.0	0.0	0.0
DOID:1826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:1909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.105155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05376	0.068665	0.0	0.0	0.041028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017741	0.0	0.0	0.042921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:1936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032741	0.0	0.0	0.0	0.0	0.115232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:2377	0.0	0.0	0.0	0.0	0.0	0.026587	0.18727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096533	0.029394	0.0	0.0	0.0	0.025016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.026438	0.0	0.012867	0.0	0.02651	0.0	0.029235	0.0	0.010061	0.0	0.011989	0.0	0.0	0.0	0.0	0.018091	0.0	0.030228	0.0	0.03187	0.0	0.004301	0.0	0.0	0.0	0.0	0.0	0.036082	0.059314	0.0	0.0	0.0	0.0	0.049552	0.071853	0.098982	0.035579	0.0	0.0	0.0	0.023626	0.0	0.0	0.013541	0.0	0.085524	0.0	0.018345	0.0	0.0
DOID:2468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128155	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:2513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039353	0.0	0.0	0.0	0.04159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04887	0.0	0.0	0.105155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015405	0.007671	0.042813	0.056494	0.073189	0.0	0.0	0.042602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035726	0.0	0.0	0.027441	0.0	0.0	0.0	0.051152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:2841	0.0	0.0	0.0	0.0	0.0	0.030807	0.02915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034648	0.0	0.0	0.0	0.102938	0.026733	0.0	0.0	0.0	0.0	0.062146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036809	0.0	0.0	1.0	0.0	0.06711	0.0	0.069654	0.0	0.0	0.0	0.0	0.0	0.056342	0.0	0.0	0.0	0.0	0.0	0.0	0.600279	0.0	0.0	0.0	0.010836	0.0	0.0	0.0	0.0	0.0	0.0	0.03074	0.0	0.0	0.0	0.0	0.0	0.043923	0.054664	0.031916	0.0	0.0	0.0	0.029532	0.0	0.0	0.0	0.0	0.086391	0.0	0.048474	0.0	0.0
DOID:289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:2986	0.0	0.0	0.0	0.0	0.0	0.021638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012867	0.0	0.0	0.033555	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162707	0.0	0.0	0.0	0.0	0.0	0.0	0.056467	0.0	0.0	0.0	0.006029	0.0	0.0	0.0	0.0	0.0	0.0	0.007934	0.0	0.0	0.0	0.0	0.0	0.010605	0.012641	0.0	0.0	0.0	0.0	0.020401	0.0	0.0	0.0	0.0	0.049569	0.0	0.0	0.0	0.0
DOID:3083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.019392	0.0	0.0	0.048362	0.061523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08271	0.007931	0.0	0.0	0.0	0.0	0.033882	0.0	0.028883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:3310	0.0	0.0	0.0	0.0	0.0	0.0	0.031539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02651	0.0	0.0	0.069654	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069485	0.014216	0.031842	0.049647	0.061515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:3312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38896	0.027109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.419272	0.035902	0.0	0.0	0.0	0.0	0.0	0.043037	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.014589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187803	0.0	0.0	0.053032	0.0	0.0	0.0	0.010659	0.0	0.0	0.0	0.031486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011491	0.0	0.0	0.0	0.0	0.0	0.0
DOID:332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:3393	0.0	0.0	0.0	0.0	0.034095	0.0	0.014611	0.0	0.016451	0.031338	0.0	0.020121	0.067671	0.020614	0.0	0.0	0.0	0.0	0.0	0.0	0.014654	0.019744	0.023929	0.0	0.0	0.0	0.053694	0.0	0.0	0.0	0.020662	0.019816	0.017909	0.02372	0.0	0.0	0.032192	0.0	0.0	0.015405	0.0	0.0	0.0	0.021243	0.0	0.013507	0.0	1.0	0.006034	0.017026	0.023411	0.025855	0.0	0.0	0.0	0.0	0.0	0.0	0.02087	0.0	0.0	0.013281	0.0	0.253409	0.0	0.023299	0.374273	0.0	0.006982	0.0	0.018207	0.01297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024893	0.0	0.0	0.009466	0.0	0.01172	0.0	0.0	0.0	0.0
DOID:3459	0.011844	0.028981	0.0	0.0	0.038478	0.0	0.0	0.0	0.00835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011206	0.0	0.0	0.0	0.011829	0.0	0.008691	0.0	0.0	0.0	0.0	0.010061	0.0	0.008086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00636	1.0	0.019876	0.011237	0.0	0.018243	0.034509	0.0	0.0	0.01801	0.0	0.0	0.0	0.0	0.0	0.0	0.008183	0.0	0.0	0.007679	0.0	0.006269	0.0	0.008757	0.0	0.0	0.014795	0.0	0.006002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028175	0.0	0.008792	0.0	0.0	0.0	0.011399
DOID:3620	0.104147	0.0	0.0	0.0	0.030744	0.03459	0.0	0.0	0.052002	0.0	0.0	0.0	0.055981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070022	0.0	0.0	0.0	0.0	0.0	0.0	0.042813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017026	0.018449	1.0	0.06848	0.268385	0.0	0.0	0.058528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04585	0.0	0.0	0.033046	0.0	0.0	0.0	0.074803	0.0	0.0	0.0	0.017646	0.012294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100689	0.0	0.0	0.0	0.0	0.0
DOID:3905	0.091743	0.0	0.0	0.0	0.013575	0.019264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.277465	0.0	0.05376	0.0	0.011989	0.0	0.056494	0.028171	0.0	0.162707	0.048362	0.0	0.0	0.0	0.021371	0.010258	0.06848	1.0	0.392903	0.0	0.0	0.049291	0.0	0.0	0.042725	0.0	0.0	0.0	0.014073	0.211277	0.0	0.0	0.0	0.040423	0.0	0.007591	0.0	0.0	0.0	0.0	0.0	0.010001	0.012136	0.0	0.0	0.0	0.0	0.018277	0.0	0.0	0.0	0.0	0.044926	0.0	0.0	0.0	0.0
DOID:3910	0.169134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.130132	0.0	0.068665	0.0	0.0	0.0	0.073189	0.0	0.0	0.0	0.061523	0.0	0.0	0.0	0.023602	0.0	0.107612	0.401219	1.0	0.0	0.0	0.061539	0.0	0.0	0.0	0.0	0.0	0.0	0.008556	0.0	0.0	0.0	0.0	0.049225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:3963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018243	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:4001	0.0	0.0	0.0	0.0	0.018473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06838	0.0	0.0	0.0	0.0	0.075631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034509	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014725	0.0	0.0	0.0	0.0	0.0	0.0	0.013623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016121	0.0	0.0	0.0	0.0	0.0	0.049189
DOID:4007	0.0	0.0	0.0	0.0	0.0	0.028463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041028	0.0	0.0	0.0	0.042602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058528	0.049291	0.061539	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061903	0.0	0.0	0.0	0.0	0.0
DOID:418	0.0	0.0	0.0	0.0	0.0	0.036949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082788	0.0	0.0	0.0	0.0	0.08154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105346	0.0	0.0	0.0	0.0	0.0	0.030314	0.010689	0.051675	0.0	0.0	0.0	0.384866	0.0	0.0	0.012679	0.0	0.0	0.0	0.0	0.0	0.0
DOID:4450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.014435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:4481	0.0	0.0	0.0	0.0	0.0	0.018929	0.037736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082031	0.0	0.0	0.0	0.0	0.0	0.099551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030228	0.0	0.0	0.572819	0.0	0.056467	0.0	0.095658	0.0	0.0	0.0	0.0	0.0	0.042725	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.005798	0.0	0.0	0.0	0.0	0.0	0.0	0.007538	0.0	0.0	0.0	0.0	0.0	0.039276	0.045341	0.0	0.0	0.0	0.0	0.017976	0.0	0.0	0.0	0.0	0.064205	0.0	0.0	0.0	0.0
DOID:4905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047894	0.083176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.051773	0.0	0.0	0.038669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:5082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:5408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:5419	0.0	0.0	0.0	0.0	0.00517	0.004976	0.0	0.0	0.0	0.0	0.0	0.118386	0.007681	0.008581	0.014691	0.0	0.0	0.011128	0.0	0.0	0.010584	0.0	0.0	0.0	0.0	0.0	0.013012	0.014691	0.012139	0.0	0.0	0.117696	0.0104	0.009076	0.01429	0.0	0.0	0.004301	0.0	0.0	0.005418	0.0	0.006029	0.009714	0.0	0.207055	0.0	0.013281	0.0	0.0	0.015925	0.010478	0.0	0.0	0.0	0.0	0.014435	0.005798	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018453	0.0	0.0	0.0	0.009249	0.0	0.012045	0.015249	0.0	0.0	0.0	0.0	0.004907	0.0	0.0	0.030406	0.0	0.004765	0.0	0.0	0.0	0.0
DOID:5517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.332051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:5844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041905	0.0	0.0	0.0	0.044451	0.0	0.0	0.0	0.0	0.0	0.0	0.052019	0.0	0.045355	0.075808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052868	0.0	0.0	0.0	0.0	0.0	0.0	0.035726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253409	0.007763	0.04585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051773	0.0	0.0	0.0	0.0	1.0	0.0	0.0511	0.267931	0.0	0.014817	0.0	0.055549	0.0	0.112987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:6364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0511	0.0	1.0	0.040138	0.0	0.0	0.0	0.099379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:6713	0.0	0.0	0.0	0.0	0.0	0.0	0.02327	0.0	0.030946	0.0	0.0	0.0	0.032313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023378	0.034972	0.050666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043608	0.0	0.036542	0.0	0.0	0.0	0.0	0.0	0.0	0.027441	0.0	0.0	0.0	0.037116	0.0	0.0	0.0	0.383392	0.007285	0.033046	0.044282	0.053923	0.0	0.0	0.0	0.0	0.0	0.0	0.038669	0.0	0.0	0.0	0.0	0.267931	0.0	0.040138	1.0	0.0	0.008491	0.0	0.037803	0.019367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016706	0.0	0.0	0.0	0.0
